Date,realClose_nextDay,Predict_nextDay,realClose_next6mth,Predict_next6mth,realClose_next1year,Predict_next1year
2020-03-31,23.299999237060547,24.854048,26.299999237060547,25.07289,26.15999984741211,25.098085
2020-04-01,23.5,24.663961,26.520000457763672,24.845617,25.780000686645508,24.868906
2020-04-02,23.450000762939453,24.65403,26.600000381469727,24.854837,25.36000061035156,24.888075
2020-04-03,23.950000762939453,24.661312,26.479999542236328,24.791677,25.57999992370605,24.82941
2020-04-06,24.5,24.88591,26.739999771118164,25.02819,24.76000022888184,25.06752
2020-04-07,24.200000762939453,25.084312,27.34000015258789,25.287334,24.86000061035156,25.328724
2020-04-08,24.5,24.96137,27.440000534057617,25.1124,25.18000030517578,25.159784
2020-04-09,24.700000762939453,25.106419,27.63999938964844,25.36569,24.86000061035156,25.399317
2020-04-14,24.299999237060547,25.168995,27.739999771118164,25.444796,24.81999969482422,25.482622
2020-04-15,24.25,25.009775,27.84000015258789,25.26734,25.1200008392334,25.302626
2020-04-16,24.549999237060547,25.008724,27.700000762939453,25.21676,25.31999969482422,25.255442
2020-04-17,24.600000381469727,25.156715,28.020000457763672,25.368309,25.21999931335449,25.407835
2020-04-20,24.0,25.194765,28.1200008392334,25.411562,24.71999931335449,25.449549
2020-04-21,24.100000381469727,24.836979,28.399999618530277,24.976774,24.76000022888184,25.029194
2020-04-22,24.149999618530277,24.868,28.399999618530277,25.013712,24.6200008392334,25.066778
2020-04-23,24.049999237060547,25.007385,28.63999938964844,25.180326,25.36000061035156,25.213633
2020-04-24,24.5,24.92193,28.780000686645508,25.085224,25.479999542236328,25.122314
2020-04-27,24.75,25.127132,29.0,25.316439,25.940000534057617,25.357397
2020-04-28,24.75,25.289137,29.799999237060547,25.523336,25.600000381469727,25.556032
2020-04-29,23.75,25.2377,30.07999992370605,25.514462,25.979999542236328,25.549162
2020-05-04,24.0,24.67261,30.059999465942383,24.752089,26.100000381469727,24.810867
2020-05-05,24.350000381469727,24.979418,29.6200008392334,25.139906,26.440000534057617,25.163565
2020-05-06,24.149999618530277,25.129871,30.280000686645508,25.30951,26.81999969482422,25.335865
2020-05-07,24.399999618530277,24.971918,29.559999465942383,25.106045,26.6200008392334,25.143736
2020-05-08,24.799999237060547,25.029701,29.459999084472656,25.213713,26.76000022888184,25.255375
2020-05-11,24.450000762939453,25.224522,28.700000762939453,25.456923,26.780000686645508,25.496145
2020-05-12,24.350000381469727,25.058462,28.459999084472656,25.219252,26.68000030517578,25.263384
2020-05-13,24.0,24.951866,29.059999465942383,25.146502,26.280000686645508,25.191786
2020-05-14,24.0,24.833786,29.420000076293945,24.973293,26.18000030517578,25.013731
2020-05-15,24.200000762939453,24.830616,29.459999084472656,24.961868,25.520000457763672,25.001791
2020-05-18,24.600000381469727,24.99565,29.239999771118164,25.180944,25.299999237060547,25.20706
2020-05-19,24.649999618530277,25.18243,29.479999542236328,25.39386,25.299999237060547,25.423908
2020-05-20,24.450000762939453,25.17918,29.5,25.39145,25.15999984741211,25.426676
2020-05-21,23.149999618530277,25.032576,29.57999992370605,25.265078,25.3799991607666,25.299337
2020-05-22,23.149999618530277,24.441236,30.26000022888184,24.5906,25.07999992370605,24.615984
2020-05-25,23.649999618530277,24.387186,30.31999969482422,24.543827,24.959999084472656,24.56979
2020-05-26,23.5,24.782887,30.899999618530277,24.849085,24.959999084472656,24.873953
2020-05-27,23.350000381469727,24.686533,31.239999771118164,24.728598,25.15999984741211,24.756607
2020-05-28,23.200000762939453,24.516142,30.780000686645508,24.60874,25.440000534057617,24.63899
2020-05-29,23.979999542236328,24.444735,30.799999237060547,24.518705,25.5,24.547405
2020-06-01,24.26000022888184,24.901617,30.520000457763672,25.127344,25.559999465942383,25.137812
2020-06-02,24.68000030517578,25.044922,30.799999237060547,25.28105,25.799999237060547,25.29311
2020-06-03,24.71999931335449,25.11542,29.8799991607666,25.39458,25.780000686645508,25.42333
2020-06-04,25.13999938964844,25.123833,30.31999969482422,25.42742,25.399999618530277,25.457228
2020-06-05,25.13999938964844,25.281982,29.21999931335449,25.636068,25.18000030517578,25.66971
2020-06-08,25.440000534057617,25.230453,29.57999992370605,25.569263,25.100000381469727,25.615303
2020-06-09,25.459999084472656,25.416502,29.239999771118164,25.797335,24.81999969482422,25.83642
2020-06-10,24.86000061035156,25.463549,30.0,25.838253,24.86000061035156,25.87658
2020-06-11,24.700000762939453,25.110153,29.420000076293945,25.331665,24.920000076293945,25.383387
2020-06-12,24.200000762939453,25.140142,29.239999771118164,25.345942,24.26000022888184,25.381458
2020-06-15,24.799999237060547,24.894402,28.739999771118164,25.066801,24.13999938964844,25.097029
2020-06-16,24.899999618530277,25.218922,28.959999084472656,25.512873,23.6200008392334,25.528038
2020-06-17,24.8799991607666,25.222273,29.13999938964844,25.464304,23.84000015258789,25.493498
2020-06-18,25.059999465942383,25.195827,29.57999992370605,25.428799,23.959999084472656,25.460943
2020-06-19,25.0,25.283049,29.0,25.525015,23.920000076293945,25.558393
2020-06-22,25.36000061035156,25.263302,29.1200008392334,25.489542,23.5,25.522411
2020-06-23,25.239999771118164,25.410074,29.26000022888184,25.673986,24.13999938964844,25.710688
2020-06-24,25.0,25.373634,29.299999237060547,25.60622,24.15999984741211,25.641268
2020-06-26,24.76000022888184,25.222265,29.65999984741211,25.434578,24.3799991607666,25.46938
2020-06-29,24.899999618530277,25.101503,29.18000030517578,25.289877,24.1200008392334,25.32078
2020-06-30,25.700000762939453,25.211136,29.100000381469727,25.437859,24.13999938964844,25.45975
2020-07-02,25.920000076293945,25.618155,28.799999237060547,25.869164,23.76000022888184,25.896759
2020-07-03,26.940000534057617,25.599684,28.1200008392334,25.929415,23.57999992370605,25.966173
2020-07-06,26.63999938964844,26.055727,28.15999984741211,26.419146,23.65999984741211,26.457914
2020-07-07,26.739999771118164,25.964027,28.559999465942383,26.248549,23.34000015258789,26.28821
2020-07-08,26.8799991607666,25.966648,28.6200008392334,26.363386,22.899999618530277,26.396828
2020-07-09,26.34000015258789,26.054276,28.81999969482422,26.461102,23.100000381469727,26.493486
2020-07-10,26.479999542236328,25.832632,28.65999984741211,26.175838,23.200000762939453,26.198858
2020-07-13,26.15999984741211,25.883715,29.15999984741211,26.243517,23.34000015258789,26.267523
2020-07-14,26.18000030517578,25.816435,28.899999618530277,26.09411,23.399999618530277,26.110495
2020-07-15,25.65999984741211,25.838087,29.280000686645508,26.082716,23.420000076293945,26.101446
2020-07-16,25.799999237060547,25.561888,29.0,25.6999,23.200000762939453,25.724617
2020-07-17,25.71999931335449,25.708176,28.63999938964844,25.892815,23.280000686645508,25.900637
2020-07-20,26.280000686645508,25.623585,28.920000076293945,25.789345,23.559999465942383,25.802343
2020-07-21,25.68000030517578,25.915792,29.200000762939453,26.192333,23.399999618530277,26.194761
2020-07-22,25.899999618530277,25.644335,29.020000457763672,25.872993,23.440000534057617,25.868418
2020-07-23,25.36000061035156,25.633034,29.239999771118164,25.889105,23.040000915527344,25.897959
2020-07-24,25.36000061035156,25.4625,29.3799991607666,25.630896,23.21999931335449,25.632126
2020-07-27,25.459999084472656,25.394,29.36000061035156,25.559872,23.63999938964844,25.56801
2020-07-28,25.520000457763672,25.502674,28.899999618530277,25.640545,23.84000015258789,25.644814
2020-07-29,25.34000015258789,25.501122,29.0,25.650635,23.86000061035156,25.65735
2020-07-30,25.26000022888184,25.406742,29.36000061035156,25.543718,24.5,25.54844
2020-07-31,25.1200008392334,25.336567,29.21999931335449,25.45748,24.559999465942383,25.465155
2020-08-03,25.6200008392334,25.28746,29.15999984741211,25.366693,24.479999542236328,25.37293
2020-08-04,25.799999237060547,25.512281,29.34000015258789,25.646545,24.34000015258789,25.661139
2020-08-05,25.600000381469727,25.639252,29.459999084472656,25.813976,24.26000022888184,25.821955
2020-08-06,25.18000030517578,25.47931,28.799999237060547,25.68088,24.21999931335449,25.68815
2020-08-07,25.100000381469727,25.271704,28.479999542236328,25.413736,25.07999992370605,25.41991
2020-08-10,25.559999465942383,25.210953,28.780000686645508,25.339178,25.059999465942383,25.346563
2020-08-11,25.8799991607666,25.47598,28.63999938964844,25.611208,24.799999237060547,25.623491
2020-08-12,25.899999618530277,25.5796,28.780000686645508,25.785814,24.399999618530277,25.801609
2020-08-13,25.81999969482422,25.6053,28.81999969482422,25.812304,24.399999618530277,25.827374
2020-08-14,26.0,25.53327,28.739999771118164,25.759237,23.920000076293945,25.774199
2020-08-17,26.020000457763672,25.633867,28.1200008392334,25.865808,23.68000030517578,25.883055
2020-08-18,25.8799991607666,25.657972,28.399999618530277,25.891623,24.0,25.908325
2020-08-19,25.440000534057617,25.562841,27.979999542236328,25.773222,24.700000762939453,25.791338
2020-08-20,25.780000686645508,25.351284,28.200000762939453,25.508547,24.68000030517578,25.518436
2020-08-21,26.18000030517578,25.54722,28.3799991607666,25.790785,24.479999542236328,25.794127
2020-08-24,26.15999984741211,25.8016,28.780000686645508,26.036055,24.959999084472656,26.041994
2020-08-25,26.1200008392334,25.741014,28.6200008392334,25.957739,25.040000915527344,25.97364
2020-08-26,25.959999084472656,25.679451,28.63999938964844,25.922342,25.020000457763672,25.939615
2020-08-27,26.1200008392334,25.60923,28.65999984741211,25.827654,24.68000030517578,25.84116
2020-08-28,25.84000015258789,25.717348,29.18000030517578,25.938635,24.459999084472656,25.952679
2020-08-31,25.8799991607666,25.571268,29.3799991607666,25.718046,24.81999969482422,25.732615
2020-09-01,25.81999969482422,25.618822,29.3799991607666,25.799387,24.920000076293945,25.80645
2020-09-02,25.71999931335449,25.586937,29.420000076293945,25.759361,24.479999542236328,25.765154
2020-09-03,25.520000457763672,25.519495,29.399999618530277,25.664534,24.34000015258789,25.67174
2020-09-04,25.440000534057617,25.421246,29.780000686645508,25.534964,23.6200008392334,25.537798
2020-09-07,25.3799991607666,25.383722,29.57999992370605,25.482721,23.799999237060547,25.483316
2020-09-08,25.239999771118164,25.368809,29.26000022888184,25.443478,23.059999465942383,25.442148
2020-09-09,25.13999938964844,25.295513,29.239999771118164,25.340242,22.920000076293945,25.337677
2020-09-10,25.26000022888184,25.261585,29.13999938964844,25.28337,22.8799991607666,25.277365
2020-09-11,25.399999618530277,25.31245,29.1200008392334,25.36748,22.8799991607666,25.366848
2020-09-14,25.520000457763672,25.407694,29.100000381469727,25.517622,22.5,25.516027
2020-09-15,25.479999542236328,25.455067,29.07999992370605,25.603523,22.63999938964844,25.607012
2020-09-16,25.1200008392334,25.409557,29.200000762939453,25.541414,22.059999465942383,25.549057
2020-09-17,25.239999771118164,25.211866,29.0,25.299366,21.21999931335449,25.298857
2020-09-18,24.71999931335449,25.278822,28.799999237060547,25.413002,20.8799991607666,25.413137
2020-09-21,24.5,25.071655,28.8799991607666,25.117062,20.780000686645508,25.106894
2020-09-22,24.520000457763672,24.906052,29.15999984741211,24.909842,21.100000381469727,24.90734
2020-09-23,24.1200008392334,25.008842,28.86000061035156,24.980236,20.799999237060547,24.968885
2020-09-24,24.059999465942383,24.797539,28.65999984741211,24.752546,19.799999237060547,24.738626
2020-09-25,24.280000686645508,24.726847,29.21999931335449,24.67701,18.649999618530277,24.665638
2020-09-28,24.07999992370605,24.876827,29.280000686645508,24.843178,20.239999771118164,24.838581
2020-09-29,24.280000686645508,24.765942,29.6200008392334,24.698309,21.68000030517578,24.695412
2020-09-30,24.520000457763672,24.870928,29.63999938964844,24.904531,21.65999984741211,24.898684
2020-10-05,24.780000686645508,24.959364,29.420000076293945,25.064257,21.399999618530277,25.065905
2020-10-06,25.059999465942383,25.059021,29.239999771118164,25.230223,22.07999992370605,25.239164
2020-10-07,24.940000534057617,25.210657,28.739999771118164,25.414776,22.31999969482422,25.429045
2020-10-08,24.979999542236328,25.077015,28.63999938964844,25.281546,22.13999938964844,25.302542
2020-10-09,25.479999542236328,25.112244,28.559999465942383,25.325373,21.57999992370605,25.346039
2020-10-12,25.420000076293945,25.387138,28.540000915527344,25.639544,21.8799991607666,25.667675
2020-10-14,24.899999618530277,25.305418,27.739999771118164,25.591658,22.1200008392334,25.621737
2020-10-15,25.200000762939453,25.07757,27.940000534057617,25.283821,22.399999618530277,25.302126
2020-10-16,25.31999969482422,25.238722,28.100000381469727,25.515013,22.280000686645508,25.530695
2020-10-19,25.34000015258789,25.382538,28.479999542236328,25.617783,22.26000022888184,25.632246
2020-10-20,25.540000915527344,25.328173,28.299999237060547,25.566664,22.700000762939453,25.5912
2020-10-21,25.559999465942383,25.434183,28.5,25.692383,22.26000022888184,25.719883
2020-10-22,25.700000762939453,25.462946,28.600000381469727,25.722967,22.020000457763672,25.750029
2020-10-23,25.520000457763672,25.520905,28.0,25.8291,22.100000381469727,25.856348
2020-10-27,25.459999084472656,25.410189,27.76000022888184,25.655256,21.420000076293945,25.685472
2020-10-28,25.3799991607666,25.388111,27.76000022888184,25.621315,21.520000457763672,25.649763
2020-10-29,24.239999771118164,25.395193,28.239999771118164,25.612322,21.57999992370605,25.632715
2020-10-30,24.600000381469727,24.854485,27.86000061035156,24.949305,21.71999931335449,24.951616
2020-11-02,25.1200008392334,25.010149,26.700000762939453,25.205547,21.21999931335449,25.206675
2020-11-03,25.0,25.40545,25.65999984741211,25.541525,21.1200008392334,25.544436
2020-11-04,25.700000762939453,25.198347,26.040000915527344,25.366476,20.8799991607666,25.382275
2020-11-05,25.8799991607666,25.565691,26.84000015258789,25.870523,20.84000015258789,25.875828
2020-11-06,26.15999984741211,25.693691,26.520000457763672,25.991585,20.15999984741211,25.99712
2020-11-09,26.399999618530277,25.726074,26.71999931335449,26.04658,20.13999938964844,26.068094
2020-11-10,26.399999618530277,25.84583,26.68000030517578,26.18785,20.13999938964844,26.21107
2020-11-11,26.34000015258789,25.797379,26.940000534057617,26.148596,20.3799991607666,26.180841
2020-11-12,26.299999237060547,25.800453,26.71999931335449,26.138533,21.21999931335449,26.169054
2020-11-13,26.540000915527344,25.803324,26.700000762939453,26.127148,21.21999931335449,26.157415
2020-11-16,26.57999992370605,25.943283,26.76000022888184,26.27394,20.979999542236328,26.30589
2020-11-17,26.68000030517578,25.998806,27.07999992370605,26.33461,20.8799991607666,26.36462
2020-11-18,26.520000457763672,26.035675,27.13999938964844,26.397623,20.13999938964844,26.429636
2020-11-19,26.57999992370605,25.962162,26.979999542236328,26.26968,19.71999931335449,26.301546
2020-11-20,26.63999938964844,26.024298,26.899999618530277,26.356668,19.959999084472656,26.383837
2020-11-23,26.739999771118164,26.059425,26.71999931335449,26.401556,19.46999931335449,26.429886
2020-11-24,26.780000686645508,26.121325,26.26000022888184,26.471136,20.0,26.5008
2020-11-25,26.940000534057617,26.131454,26.3799991607666,26.490953,20.059999465942383,26.523367
2020-11-26,27.07999992370605,26.230099,25.84000015258789,26.62158,20.71999931335449,26.652306
2020-11-27,26.559999465942383,26.309233,25.3799991607666,26.713427,20.739999771118164,26.74586
2020-11-30,26.71999931335449,26.000784,25.68000030517578,26.217367,20.280000686645508,26.247408
2020-12-01,26.68000030517578,26.055656,26.239999771118164,26.304853,20.86000061035156,26.338652
2020-12-02,26.899999618530277,26.133432,26.26000022888184,26.383825,20.6200008392334,26.402674
2020-12-03,26.979999542236328,26.219238,25.979999542236328,26.510477,20.31999969482422,26.534147
2020-12-04,26.6200008392334,26.280422,25.959999084472656,26.589808,20.3799991607666,26.611746
2020-12-07,26.459999084472656,26.078127,26.100000381469727,26.335386,20.299999237060547,26.34725
2020-12-08,26.68000030517578,25.971783,26.420000076293945,26.183516,20.920000076293945,26.197742
2020-12-09,26.600000381469727,26.120285,26.600000381469727,26.332047,21.31999969482422,26.349556
2020-12-10,26.700000762939453,26.107773,26.700000762939453,26.301004,21.6200008392334,26.313793
2020-12-11,26.57999992370605,26.125341,26.540000915527344,26.354788,21.520000457763672,26.371199
2020-12-14,26.399999618530277,26.068325,26.76000022888184,26.287088,21.34000015258789,26.298325
2020-12-15,26.68000030517578,25.99177,26.979999542236328,26.169718,21.899999618530277,26.17573
2020-12-16,26.86000061035156,26.137999,26.899999618530277,26.397219,21.799999237060547,26.403942
2020-12-17,26.600000381469727,26.255524,26.34000015258789,26.522009,22.26000022888184,26.531576
2020-12-18,26.459999084472656,26.05742,26.84000015258789,26.286192,22.15999984741211,26.297674
2020-12-21,26.299999237060547,25.979918,26.459999084472656,26.171293,22.1200008392334,26.18296
2020-12-22,26.520000457763672,25.930323,26.15999984741211,26.07677,21.34000015258789,26.083878
2020-12-23,26.600000381469727,26.06743,25.780000686645508,26.28344,21.36000061035156,26.287308
2020-12-24,26.479999542236328,26.090654,25.36000061035156,26.308088,21.63999938964844,26.317644
2020-12-28,26.739999771118164,26.031555,25.57999992370605,26.228409,21.15999984741211,26.234743
2020-12-29,27.34000015258789,26.156431,24.76000022888184,26.42375,21.459999084472656,26.432627
2020-12-30,27.440000534057617,26.466549,24.86000061035156,26.782366,21.520000457763672,26.79957
2020-12-31,27.63999938964844,26.49917,25.18000030517578,26.822088,21.8799991607666,26.845037
2021-01-04,27.739999771118164,26.538641,24.86000061035156,26.926538,21.34000015258789,26.95406
2021-01-05,27.84000015258789,26.603722,24.81999969482422,27.002111,21.6200008392334,27.030558
2021-01-06,27.700000762939453,26.654192,25.1200008392334,27.07258,22.040000915527344,27.102488
2021-01-07,28.020000457763672,26.585976,25.31999969482422,26.94803,22.57999992370605,26.97825
2021-01-08,28.1200008392334,26.739388,25.21999931335449,27.131044,22.71999931335449,27.164782
2021-01-11,28.399999618530277,26.797333,24.71999931335449,27.223436,22.3799991607666,27.255404
2021-01-12,28.399999618530277,26.96532,24.76000022888184,27.434267,22.280000686645508,27.461523
2021-01-13,28.63999938964844,26.937357,24.6200008392334,27.403038,22.280000686645508,27.438002
2021-01-14,28.780000686645508,27.08527,25.36000061035156,27.585455,22.31999969482422,27.616152
2021-01-15,29.0,27.181463,25.479999542236328,27.68253,22.020000457763672,27.713446
2021-01-18,29.799999237060547,27.280533,25.940000534057617,27.802732,22.18000030517578,27.835678
2021-01-19,30.07999992370605,27.641441,25.600000381469727,28.179317,22.21999931335449,28.211975
2021-01-20,30.059999465942383,27.797413,25.979999542236328,28.35008,21.63999938964844,28.381033
2021-01-21,29.6200008392334,27.751684,26.100000381469727,28.358904,21.36000061035156,28.392187
2021-01-22,30.280000686645508,27.515259,26.440000534057617,27.962736,21.34000015258789,27.996695
2021-01-25,29.559999465942383,27.931442,26.81999969482422,28.473494,21.239999771118164,28.483095
2021-01-26,29.459999084472656,27.641191,26.6200008392334,28.073053,20.84000015258789,28.06708
2021-01-27,28.700000762939453,27.490038,26.76000022888184,27.882837,21.36000061035156,27.894575
2021-01-28,28.459999084472656,27.236732,26.780000686645508,27.500097,21.21999931335449,27.499043
2021-01-29,29.059999465942383,27.109098,26.68000030517578,27.337069,21.440000534057617,27.337307
2021-02-01,29.420000076293945,27.515326,26.280000686645508,27.797247,21.07999992370605,27.78006
2021-02-02,29.459999084472656,27.586336,26.18000030517578,27.91187,21.100000381469727,27.905481
2021-02-03,29.239999771118164,27.620287,25.520000457763672,27.946585,21.1200008392334,27.9405
2021-02-04,29.479999542236328,27.467947,25.299999237060547,27.76689,21.459999084472656,27.767721
2021-02-05,29.5,27.606318,25.299999237060547,27.901781,21.200000762939453,27.90361
2021-02-08,29.57999992370605,27.630333,25.15999984741211,27.928288,21.1200008392334,27.929947
2021-02-09,30.26000022888184,27.64919,25.3799991607666,27.980429,20.68000030517578,27.98285
2021-02-10,30.31999969482422,27.98058,25.07999992370605,28.419186,20.68000030517578,28.413586
2021-02-11,30.899999618530277,27.934458,24.959999084472656,28.360374,20.200000762939453,28.3711
2021-02-16,31.239999771118164,28.220297,24.959999084472656,28.662539,20.280000686645508,28.674772
2021-02-17,30.780000686645508,28.338411,25.15999984741211,28.828054,20.68000030517578,28.844303
2021-02-18,30.799999237060547,28.144653,25.440000534057617,28.59331,20.700000762939453,28.60193
2021-02-19,30.520000457763672,28.185095,25.5,28.633398,20.559999465942383,28.641584
2021-02-22,30.799999237060547,28.12117,25.559999465942383,28.465868,20.5,28.47326
2021-02-23,29.8799991607666,28.313156,25.799999237060547,28.7091,20.13999938964844,28.705729
2021-02-24,30.31999969482422,27.920452,25.780000686645508,28.226599,20.57999992370605,28.211493
2021-02-25,29.21999931335449,28.069548,25.399999618530277,28.447336,20.71999931335449,28.433918
2021-02-26,29.57999992370605,27.702284,25.18000030517578,27.945257,20.57999992370605,27.921036
2021-03-01,29.239999771118164,27.762865,25.100000381469727,28.063028,20.34000015258789,28.045874
2021-03-02,30.0,27.729858,24.81999969482422,27.92994,20.420000076293945,27.906977
2021-03-03,29.420000076293945,28.009666,24.86000061035156,28.328012,20.280000686645508,28.303354
2021-03-04,29.239999771118164,27.809916,24.920000076293945,28.07471,20.31999969482422,28.046194
2021-03-05,28.739999771118164,27.656712,24.26000022888184,27.852041,20.280000686645508,27.8408
2021-03-08,28.959999084472656,27.398066,24.13999938964844,27.526953,20.040000915527344,27.525797
2021-03-09,29.13999938964844,27.483532,23.6200008392334,27.617292,19.799999237060547,27.61788
2021-03-10,29.57999992370605,27.639162,23.84000015258789,27.820538,20.5,27.806166
2021-03-11,29.0,27.798351,23.959999084472656,28.025915,20.700000762939453,28.016045
2021-03-12,29.1200008392334,27.470991,23.920000076293945,27.704308,20.520000457763672,27.698603
2021-03-15,29.26000022888184,27.5836,23.5,27.778715,20.5,27.771736
2021-03-16,29.299999237060547,27.648191,24.13999938964844,27.86969,20.5,27.861254
2021-03-17,29.65999984741211,27.653776,24.15999984741211,27.889284,20.200000762939453,27.882105
2021-03-18,29.18000030517578,27.790724,24.3799991607666,28.050886,20.040000915527344,28.050955
2021-03-19,29.100000381469727,27.57595,24.1200008392334,27.751295,19.799999237060547,27.75773
2021-03-22,28.799999237060547,27.57102,24.13999938964844,27.777159,19.809999465942383,27.77453
2021-03-23,28.1200008392334,27.434322,23.76000022888184,27.625715,19.670000076293945,27.621546
2021-03-24,28.15999984741211,27.103317,23.57999992370605,27.197052,19.479999542236328,27.203339
2021-03-25,28.559999465942383,27.120731,23.65999984741211,27.200336,20.0,27.206789
2021-03-26,28.6200008392334,27.414759,23.34000015258789,27.599287,19.96999931335449,27.584724
2021-03-29,28.81999969482422,27.430288,22.899999618530277,27.626242,19.5,27.61313
