Date,Close,EMA_10Days,SMA_120Days,RSI-12,PVI,NVI
2020-03-24,23.049999237060547,23.6449111290927,27.157083304723105,36.309604904861516,104.77272380482067,100.0
2020-03-25,23.799999237060547,23.673108966905033,27.130833292007445,42.53012984784141,103.25379620314314,100.0
2020-03-26,23.600000381469727,23.659816496825886,27.103333298365275,41.35513136545491,103.25379620314314,99.15966864705025
2020-03-27,23.75,23.676213497402998,27.07624996503194,42.651457237536846,100.63559159366815,99.15966864705025
2020-03-30,23.399999618530273,23.62599279215341,27.0487499554952,40.37944116570988,98.52631418328536,100.0
2020-03-31,23.850000381469727,23.666721444756377,27.02416663169861,44.52433432738617,98.52631418328536,101.92308021485223
2020-04-01,23.299999237060547,23.600044679720767,26.996666622161865,40.7472673108159,97.69391557395318,101.92308021485223
2020-04-02,23.5,23.581854737953353,26.97083328564962,42.67633653824286,97.69391557395318,100.8583724012374
2020-04-03,23.450000762939453,23.557881287950824,26.938749965031942,42.300751916368036,100.0,99.78723728910406
2020-04-06,23.950000762939453,23.629175737948756,26.909583298365273,47.355174499395694,102.13219609267648,99.78723728910406
2020-04-07,24.5,23.787507421958075,26.885416634877522,52.36276268300243,102.29644768075174,100.0
2020-04-08,24.200000762939453,23.862506211227416,26.857499980926512,49.55777267367379,102.29644768075174,98.77551331812022
2020-04-09,24.5,23.978414172822433,26.829999987284342,52.342778125123864,100.0,101.23966622976299
2020-04-14,24.700000762939453,24.10961173466189,26.80541666348775,54.18254509967336,100.0,100.81632964465084
2020-04-15,24.299999237060547,24.144227644188916,26.77791665395101,49.97342096977716,98.38056067399367,100.81632964465084
2020-04-16,24.25,24.163458981609114,26.74916664759318,49.44959698590546,99.79424181633598,100.0
2020-04-17,24.549999237060547,24.233739028054828,26.72458330790202,52.69521010622106,101.23711025591979,100.0
2020-04-20,24.600000381469727,24.300332001402992,26.69916664759318,53.24107479709533,101.23711025591979,100.20367065565402
2020-04-21,24.0,24.245726182966084,26.66874998410543,46.254084816462644,100.0,97.56097409688788
2020-04-22,24.100000381469727,24.219230582694017,26.63791666030884,47.506610425301474,100.41666825612386,97.56097409688788
2020-04-23,24.149999618530273,24.206643134664247,26.607916657129923,48.165496570888656,100.41666825612386,100.20746571066029
2020-04-24,24.049999237060547,24.178162426009028,26.578333314259847,46.881585654800716,100.0,99.58591973892622
2020-04-27,24.5,24.236678348552843,26.557083320617675,53.02820302098488,101.87110510276446,99.58591973892622
2020-04-28,24.75,24.33000955790687,26.535833326975503,56.10647411474022,101.87110510276446,101.0204081632653
2020-04-29,24.75,24.406371456469255,26.510833326975504,56.10647411474022,100.0,101.0204081632653
2020-05-04,23.75,24.28703119165666,26.476666657129922,42.76519994991379,100.0,95.95959595959596
2020-05-05,24.0,24.234843702264538,26.444583320617674,46.250855419150604,100.0,101.05263157894737
2020-05-06,24.350000381469727,24.255781280301843,26.414166657129922,50.82476718838302,101.45833492279053,101.05263157894737
2020-05-07,24.149999618530273,24.23654825088883,26.383749993642173,48.26444153941942,101.45833492279053,99.17864164350628
2020-05-08,24.399999618530273,24.266266681369093,26.361249987284342,51.58990844500045,101.0351967037224,99.17864164350628
2020-05-11,24.799999237060547,24.36330896422208,26.341249974568687,56.47335876454034,101.63934272452406,100.0
2020-05-12,24.450000762939453,24.37907110944342,26.322499974568686,51.51310669401421,101.63934272452406,98.58871578674058
2020-05-13,24.350000381469727,24.37378552253911,26.304166650772096,50.14041772645855,99.59100049754885,98.58871578674058
2020-05-14,24.0,24.30582451844109,26.28333331743876,45.510034004722556,99.59100049754885,98.5626267926629
2020-05-15,24.0,24.250220060542706,26.259999990463257,45.51003400472256,100.0,98.5626267926629
2020-05-18,24.200000762939453,24.241089279160295,26.23458333015442,48.72986971256975,100.0,100.83333651224773
2020-05-19,24.600000381469727,24.306345843216555,26.214166673024497,54.58495720301767,101.65289093355254,100.83333651224773
2020-05-20,24.649999618530273,24.368828347819047,26.197916666666668,55.28134327852251,101.65289093355254,100.20324892798867
2020-05-21,24.450000762939453,24.383586968750027,26.178750006357827,51.81434925481685,99.18864560370835,100.20324892798867
2020-05-22,23.149999618530273,24.15929835961916,26.145416673024496,35.86481805415475,94.68302207016828,100.0
2020-05-25,23.149999618530273,23.975789497603,26.1125,35.86481805415475,94.68302207016828,100.0
2020-05-26,23.649999618530273,23.91655497413523,26.083333333333332,43.78529288337336,102.1598272494129,100.0
2020-05-27,23.5,23.84081770611064,26.053750006357827,42.08437073635235,102.1598272494129,99.36575213129075
2020-05-28,23.350000381469727,23.75157819253956,26.027500009536745,40.37340952165538,99.361703750935,99.36575213129075
2020-05-29,23.200000762939453,23.651291387157723,25.998750019073487,38.65883392562795,99.361703750935,99.35760335726027
2020-06-01,23.979999542236328,23.711056506262924,25.977333354949952,50.56756624357391,100.0,103.3620635933033
2020-06-02,24.260000228881836,23.81086445583,25.960750023523968,54.060224612309106,101.1676425854485,103.3620635933033
2020-06-03,24.68000030517578,23.96888915571105,25.94600001970927,58.82120686482124,101.1676425854485,101.7312451456366
2020-06-04,24.719999313354492,24.105454638918946,25.929916683832804,59.25985739056155,100.1620705335661,101.7312451456366
2020-06-05,25.139999389648438,24.293553684506122,25.916916672388712,63.69038449353651,100.1620705335661,101.69902948203986
2020-06-08,25.139999389648438,24.447452903622903,25.904749997456868,63.69038449353651,100.0,100.0
2020-06-09,25.440000534057617,24.627916109156484,25.893416674931846,66.7629813209636,100.0,101.19332200355068
2020-06-10,25.459999084472656,24.779203922850336,25.878916660944622,66.96626651795805,100.0786106524969,101.19332200355068
2020-06-11,24.860000610351562,24.79389422966874,25.8539999961853,55.79678403030295,100.0786106524969,97.64336804518184
2020-06-12,24.700000762939453,24.776822690263415,25.828999996185303,53.214721578295254,100.0,99.35639644616305
2020-06-15,24.200000762939453,24.671945976204512,25.797333335876466,45.963521829506554,97.97570856455108,99.35639644616305
2020-06-16,24.799999237060547,24.695228387269243,25.770250002543133,54.143428655309066,97.97570856455108,102.47933245952598
2020-06-17,24.899999618530273,24.732459520225795,25.744416666030883,55.37174793815695,100.0,100.40322735704075
2020-06-18,24.8799991607666,24.75928490941503,25.717166662216187,55.05001614423005,100.0,99.91967687522056
2020-06-19,25.059999465942383,24.813960283329095,25.69183332125346,57.475861637624185,100.72347391980473,99.91967687522056
2020-06-22,25.0,24.84778568636017,25.66683332125346,56.36964146701114,100.72347391980473,99.76057674692322
2020-06-23,25.360000610351562,24.94091567254042,25.641499996185303,61.25120251593855,101.44000244140625,99.76057674692322
2020-06-24,25.239999771118164,24.995294599554555,25.61391666730245,58.856593185449555,101.44000244140625,99.5268105822347
2020-06-26,25.0,24.996150126908272,25.584333340326946,54.230849510631636,100.0,99.04912926586951
2020-06-29,24.760000228881836,24.953213781812558,25.551500002543133,49.94836063787142,99.04000091552734,99.04912926586951
2020-06-30,24.899999618530273,24.943538479397596,25.520250002543133,52.34321155683515,99.04000091552734,100.56542563955686
2020-07-02,25.700000762939453,25.081077076405208,25.497333335876466,63.29215267819978,103.21285605086447,100.56542563955686
2020-07-03,25.920000076293945,25.233608530930432,25.476249996821085,65.6590475173461,100.8560284312199,100.0
2020-07-06,26.940000534057617,25.5438616224081,25.4653333346049,74.10433908542899,103.93518693966575,100.0
2020-07-07,26.639999389648438,25.743159398269977,25.447333335876465,68.6846646475046,103.93518693966575,98.88641002798082
2020-07-08,26.739999771118164,25.924403102424193,25.430166673660278,69.49591494701133,100.0,100.37537681591908
2020-07-09,26.8799991607666,26.09814784030463,25.411250003178914,70.65687483782244,100.0,100.52355793136412
2020-07-10,26.34000015258789,26.14212098799249,25.388666677474976,60.903462646666895,97.99107505566116,100.52355793136412
2020-07-13,26.479999542236328,26.20355345240046,25.368083333969118,62.37248834697792,97.99107505566116,100.53150868958777
2020-07-14,26.15999984741211,26.195634615129848,25.344416666030884,57.029292811980234,98.79154191708422,100.53150868958777
2020-07-15,26.18000030517578,26.192792013320016,25.31924999554952,57.27882702432257,100.07645434969545,100.0
2020-07-16,25.65999984741211,26.095920710427666,25.29183332125346,49.17877746173323,100.07645434969545,98.01374922955647
2020-07-17,25.799999237060547,26.0421168061791,25.27224998474121,51.20541537549382,100.0,100.54559388340198
2020-07-20,25.719999313354492,25.983549989301896,25.24866665204366,49.96337751265225,100.0,99.68992276716374
2020-07-21,26.280000686645508,26.03745011609164,25.234333324432374,57.783130701416525,100.0,102.17729933219807
2020-07-22,25.68000030517578,25.972459241379664,25.214166657129923,48.85839696350276,97.71689358526302,102.17729933219807
2020-07-23,25.899999618530273,25.959284764497955,25.20249999364217,51.834117107957475,97.71689358526302,100.85669513528063
2020-07-24,25.360000610351562,25.85032400919861,25.191750001907348,44.84681458565363,97.9150617137756,100.85669513528063
2020-07-27,25.360000610351562,25.761174300317325,25.182250006993613,44.84681458565363,97.9150617137756,100.0
2020-07-28,25.459999084472656,25.70641517016375,25.17358333269755,46.438026223899314,100.0,100.39431574019866
2020-07-29,25.520000457763672,25.67252158609101,25.1625,47.43078832319877,100.0,100.23566918872204
2020-07-30,25.34000015258789,25.612063143635893,25.14908332824707,44.71826092392675,99.29466966321695,100.23566918872204
2020-07-31,25.260000228881836,25.5480517045897,25.128749990463255,43.51176628578182,99.29466966321695,99.68429390992767
2020-08-03,25.1200008392334,25.470224274524917,25.108500003814697,41.38038966883338,100.0,99.44576647513897
2020-08-04,25.6200008392334,25.497456377199185,25.09366668065389,50.77487030827182,101.99044579337387,99.44576647513897
2020-08-05,25.799999237060547,25.55246416990125,25.07741667429606,53.68958289972779,101.99044579337387,100.70256983579606
2020-08-06,25.600000381469727,25.56110711745915,25.05700001716614,50.09421083746827,99.22481061432153,100.70256983579606
2020-08-07,25.18000030517578,25.491814969771266,25.033916680018105,43.431259346605884,98.359374726424,100.0
2020-08-10,25.100000381469727,25.42057595371644,25.009750016530354,42.263186011854614,98.359374726424,99.68228783663037
2020-08-11,25.559999465942383,25.445925683212067,24.988166681925456,50.597544522619046,101.83266564733702,99.68228783663037
2020-08-12,25.8799991607666,25.524848133676528,24.973000001907348,55.47511271039924,101.25195501373388,100.0
2020-08-13,25.899999618530273,25.593057494559027,24.95674999554952,55.77284282958908,101.25195501373388,100.07728152400404
2020-08-14,25.81999969482422,25.63431971278906,24.940666659673056,54.191629911112365,99.69111998114155,100.07728152400404
2020-08-17,26.0,25.700807037736503,24.928166659673057,57.17198331489344,100.69713519482289,100.0
2020-08-18,26.020000457763672,25.75884220501417,24.919583336512247,57.50709885198595,100.69713519482289,100.07692483755258
2020-08-19,25.8799991607666,25.7808707424237,24.909416659673056,54.26471229987264,100.0,99.46194736920039
2020-08-20,25.440000534057617,25.718894340902594,24.89683332443237,45.474165478068265,98.29985069174187,99.46194736920039
2020-08-21,25.780000686645508,25.730004585583124,24.885416666666668,52.02543921008032,98.29985069174187,101.33647855916008
2020-08-24,26.18000030517578,25.81182198914542,24.88316666285197,58.4348972566553,101.55158885910147,101.33647855916008
2020-08-25,26.15999984741211,25.875127054284818,24.879083331425985,58.01213319982646,101.55158885910147,99.92360405832494
2020-08-26,26.1200008392334,25.919649560639105,24.87508333524068,57.110684564446466,100.0,99.84709859169718
2020-08-27,25.959999084472656,25.92698583769975,24.87016666730245,53.48399741695241,99.38743587434955,99.84709859169718
2020-08-28,26.1200008392334,25.962079474342232,24.86241668065389,56.497655330859345,100.61633960093798,100.0
2020-08-31,25.84000015258789,25.93988323402326,24.856916681925455,50.278941082572,100.61633960093798,98.92802190792837
2020-09-01,25.8799991607666,25.928995220703868,24.852166668574014,51.11744056832199,100.0,100.15479492237814
2020-09-02,25.81999969482422,25.909177852362113,24.85524999300639,49.74467692435758,99.76816279795966,100.15479492237814
2020-09-03,25.719999313354492,25.874781754360725,24.85499998728434,47.428819511822255,99.76816279795966,99.6127018487542
2020-09-04,25.520000457763672,25.81027606407035,24.854749997456867,43.055527005641046,99.22239945205996,99.6127018487542
2020-09-07,25.440000534057617,25.74295324043167,24.861749998728435,41.39014531796141,99.22239945205996,99.68652068075603
2020-09-08,25.3799991607666,25.676961589583478,24.869916661580405,40.12041788748844,99.76414555019097,99.68652068075603
2020-09-09,25.239999771118164,25.597513986226147,24.88566665649414,37.214525362441755,99.76414555019097,99.44838694138
2020-09-10,25.139999389648438,25.51432951412111,24.898499981562296,35.22638842231375,100.0,99.60380197156675
2020-09-11,25.260000228881836,25.468087825895786,24.92566665013631,39.46033169566058,100.47733031880188,99.60380197156675
2020-09-14,25.399999618530273,25.455708151829327,24.94483331044515,44.10989601495309,100.47733031880188,100.55423352486103
2020-09-15,25.520000457763672,25.467397661999208,24.97416664759318,47.854740263121094,100.47244425604579,100.55423352486103
2020-09-16,25.479999542236328,25.469688912951412,24.994416650136312,46.716475936252245,100.47244425604579,99.84325660340976
2020-09-17,25.1200008392334,25.406109263184497,25.005416663487754,37.872266405324766,98.58713222342809,99.84325660340976
2020-09-18,25.239999771118164,25.375907537354255,25.019083325068156,41.873794987062055,98.58713222342809,100.47770273835877
2020-09-21,24.719999313354492,25.256651496627022,25.027166652679444,32.10004958125634,97.9397762976262,100.47770273835877
2020-09-22,24.5,25.119078497240288,25.036333322525024,28.978301934435635,97.9397762976262,99.11003511543124
2020-09-23,24.520000457763672,25.01015521733545,25.04191665649414,29.656757863742698,100.0,100.08163452148438
2020-09-24,24.1200008392334,24.848308966771437,25.048750003178913,24.541769347309156,98.36868021589444,100.08163452148438
2020-09-25,24.059999465942383,24.704979966620698,25.0534166653951,23.868126810787118,98.36868021589444,99.75123809617196
2020-09-28,24.280000686645508,24.62771100662521,25.060333331425984,31.39995639504292,100.91438580875509,99.75123809617196
2020-09-29,24.079999923706055,24.528127173367178,25.061416657765708,28.5944524898474,100.91438580875509,99.17627365204541
2020-09-30,24.280000686645508,24.48301326669051,25.059583330154418,34.93621158555118,100.0,100.83056795503789
2020-10-05,24.520000457763672,24.489738210521992,25.062249994277956,41.71290633870919,100.0,100.98846690416352
2020-10-06,24.780000686645508,24.54251320618081,25.064583333333335,48.10123254617548,100.0,101.0603598043552
2020-10-07,25.059999465942383,24.63660161704655,25.067583322525024,54.02148942147123,101.1299385453519,101.0603598043552
2020-10-08,24.940000534057617,24.691765056503108,25.072916666666668,51.28625652799716,99.52115349384644,100.0
2020-10-09,24.979999542236328,24.74417132663642,25.078999996185303,52.16693298814835,99.52115349384644,100.16038094355326
2020-10-12,25.479999542236328,24.877958274927312,25.086749998728433,61.627100772541176,102.00160131770458,100.16038094355326
2020-10-14,25.420000076293945,24.976511329721244,25.093583329518637,60.071825099906334,99.76452328484964,100.0
2020-10-15,24.899999618530273,24.962600109504706,25.101083326339722,48.49956067489219,97.95436484577901,100.0
2020-10-16,25.200000762939453,25.00576386467466,25.110249996185303,54.06842464093013,97.95436484577901,101.20482389158722
2020-10-19,25.31999969482422,25.062897651974577,25.119999996821086,56.138026807856484,100.47618622322125,101.20482389158722
2020-10-20,25.34000015258789,25.11327992481336,25.13075000445048,56.49445435796305,100.07899075041364,100.0
2020-10-21,25.540000915527344,25.19086555948863,25.139416678746542,60.03704500579059,100.78926898869426,100.0
2020-10-22,25.559999465942383,25.257980815207492,25.14616667429606,60.38888792305932,100.78926898869426,100.07830285707969
2020-10-23,25.700000762939453,25.338348078431487,25.154083347320558,62.8844545495699,100.0,100.54773591518895
2020-10-27,25.520000457763672,25.37137578376461,25.168833351135255,57.778811148703,100.0,99.29960972827926
2020-10-28,25.459999084472656,25.38748911116607,25.181000010172525,56.1218376094141,99.76488490511464,99.29960972827926
2020-10-29,25.3799991607666,25.386127302002528,25.189583333333335,53.874605072168436,99.68578190658756,100.0
2020-10-30,24.239999771118164,25.17774047820537,25.190333334604897,33.20526270612058,95.50827648800441,100.0
2020-11-02,24.600000381469727,25.072696824253434,25.192000007629396,41.00285833600923,95.50827648800441,101.48515104682674
2020-11-03,25.1200008392334,25.08129755424979,25.1946666876475,50.16936636046519,102.11382296626047,101.48515104682674
2020-11-04,25.0,25.06651618074983,25.199250014623008,48.2808657935422,99.52228966869309,100.0
2020-11-05,25.700000762939453,25.181695195693393,25.21050001780192,58.27560270123274,99.52228966869309,102.80000305175781
2020-11-06,25.8799991607666,25.30865955297943,25.226166677474975,60.42116820976391,100.70038285013094,102.80000305175781
2020-11-09,26.15999984741211,25.463448697421736,25.24416667620341,63.59774267166697,100.70038285013094,101.08191922614117
2020-11-10,26.399999618530273,25.633730683077832,25.2625,66.13893194433352,100.91743032308123,101.08191922614117
2020-11-11,26.399999618530273,25.773052307705548,25.27749999364217,66.13893194433352,100.0,100.0
2020-11-12,26.34000015258789,25.87613373404779,25.291583331425986,64.79322050632024,99.77272929238882,100.0
2020-11-13,26.299999237060547,25.95320018914102,25.306999985376994,63.84838588942085,99.77272929238882,99.84813623653903
2020-11-16,26.540000915527344,26.059891230302167,25.335249996185304,66.99827840463243,100.91255393699251,99.84813623653903
2020-11-17,26.579999923706055,26.154456447284687,25.363833332061766,67.51291689658865,100.91255393699251,100.15071215824754
2020-11-18,26.68000030517578,26.25000987599216,25.389083337783813,68.83826012196039,100.37622416010821,100.15071215824754
2020-11-19,26.520000457763672,26.299099072677887,25.414250008265178,64.26231819719493,100.37622416010821,99.40030042885319
2020-11-20,26.579999923706055,26.350171954683006,25.44116667111715,65.20842695199582,100.0,100.2262423261943
2020-11-23,26.639999389648438,26.402867851949445,25.46983332633972,66.18501727012276,100.0,100.22573162571332
2020-11-24,26.739999771118164,26.464164564525575,25.49283332824707,67.82701495045332,100.37537681591908,100.22573162571332
2020-11-25,26.780000686645508,26.521589314001925,25.51383333206177,68.49459789357664,100.14959205635651,100.0
2020-11-26,26.940000534057617,26.597664081284776,25.53266666730245,71.11033767990071,100.14959205635651,100.59746020653351
2020-11-27,27.079999923706055,26.685361507179554,25.55233333905538,73.23174791348114,100.5196710722832,100.59746020653351
2020-11-30,26.559999465942383,26.662568408772792,25.564166673024495,56.43882477041257,100.5196710722832,98.07976196739772
2020-12-01,26.719999313354492,26.673010391424008,25.57733333905538,59.55216500518877,100.6024090761646,98.07976196739772
2020-12-02,26.68000030517578,26.67428128483342,25.587666670481365,58.41359652220759,100.6024090761646,99.85030310925674
2020-12-03,26.899999618530273,26.715320981869212,25.599666674931843,62.69325952748467,100.82458512308118,99.85030310925674
2020-12-04,26.979999542236328,26.763444356481415,25.61733333269755,64.15653147644971,100.82458512308118,100.29739749011351
2020-12-07,26.6200008392334,26.737363716981775,25.633333333333333,53.79788787799737,98.66568306482229,100.29739749011351
2020-12-08,26.459999084472656,26.6869337837983,25.652166652679444,49.89212071919378,98.66568306482229,99.39894158633938
2020-12-09,26.68000030517578,26.685673151321478,25.66783332824707,54.81300845875381,100.83144833074552,99.39894158633938
2020-12-10,26.600000381469727,26.670096284075704,25.682000001271565,52.75770308546076,100.83144833074552,99.70015021442659
2020-12-11,26.700000762939453,26.67553346205093,25.697166681289673,55.05579334417114,100.37594127832942,99.70015021442659
2020-12-14,26.579999923706055,26.658163727806404,25.709833351771035,51.75970347640647,99.55055866739913,100.0
2020-12-15,26.399999618530273,26.611224798847104,25.72150001525879,47.141462504634035,99.32279794698101,100.0
2020-12-16,26.68000030517578,26.62372943636141,25.732500012715658,54.09240600155851,99.32279794698101,101.06060867686139
2020-12-17,26.860000610351562,26.666687831632345,25.746000019709268,57.9685973237369,100.67466380478587,101.06060867686139
2020-12-18,26.600000381469727,26.654562840693686,25.759333356221518,51.16162406115597,99.03201704030627,100.0
2020-12-21,26.459999084472656,26.61918761228986,25.77350001335144,47.860332696782116,99.03201704030627,99.47367934214543
2020-12-22,26.299999237060547,26.561153362248167,25.785166676839193,44.29674524442344,99.3953142367794,99.47367934214543
2020-12-23,26.520000457763672,26.553671015978257,25.792000007629394,49.89307784583853,99.3953142367794,100.83650656686375
2020-12-24,26.600000381469727,26.562094536976705,25.797666676839192,51.81351983440218,100.0,100.30165883229702
2020-12-28,26.479999542236328,26.547168174296633,25.79383333524068,48.75569840865945,99.54886903190801,100.30165883229702
2020-12-29,26.739999771118164,26.582228464627818,25.79466667175293,55.028789688769706,99.54886903190801,100.98187399311367
2020-12-30,27.34000015258789,26.720005135166012,25.799666674931846,65.62303299984393,102.24383091475485,100.98187399311367
2020-12-31,27.440000534057617,26.850913389509937,25.8043333530426,67.03500807917493,102.24383091475485,100.36576584093494
2021-01-04,27.639999389648438,26.9943835713533,25.815166680018105,69.74616309852276,100.72885878898795,100.36576584093494
2021-01-05,27.739999771118164,27.12995015312873,25.825666681925455,71.04509455669181,100.72885878898795,100.36179588884933
2021-01-06,27.84000015258789,27.25905015303039,25.839666684468586,72.3405938659801,100.36049164489843,100.36179588884933
2021-01-07,27.700000762939453,27.339222991195676,25.852333354949952,67.71354952630521,100.36049164489843,99.49712863189254
2021-01-08,28.020000457763672,27.463000712389857,25.87200002670288,72.15461169558132,101.15523352350355,99.49712863189254
2021-01-11,28.1200008392334,27.582455280906863,25.891333373387656,73.40187522438066,100.35688929277664,100.0
2021-01-12,28.399999618530273,27.7310997059293,25.91366670926412,76.60303604564263,100.35688929277664,100.9957282039132
2021-01-13,28.399999618530273,27.852717871856747,25.931333367029826,76.60303604564263,100.0,100.0
2021-01-14,28.639999389648438,27.995859966000687,25.956000026067098,79.16137112306237,100.0,100.84506962796425
2021-01-15,28.780000686645508,28.138431006117926,25.980000034968057,80.51706633966322,100.48883135468108,100.84506962796425
2021-01-18,29.0,28.295079914096483,26.01033336321513,82.47188292860235,100.48883135468108,100.76441733184731
2021-01-19,29.799999237060547,28.568701609180856,26.047333351771037,87.46221372510723,102.75861805882947,100.76441733184731
2021-01-20,30.079999923706055,28.84348312091271,26.08583335876465,88.69151052795931,102.75861805882947,100.93959964367143
2021-01-21,30.059999465942383,29.0646679109181,26.123666683832806,88.01902668903965,99.93350911630851,100.93959964367143
2021-01-22,29.6200008392334,29.165637534248155,26.159333356221516,74.46807296829459,99.93350911630851,98.53626535420436
2021-01-25,30.280000686645508,29.36824901650222,26.201166693369547,79.60589471173537,100.0,102.22822359457162
