Date,Close_nextDay,Close_next_6mth,Close_next_1yr
2020-08-12,25.899999618530273,28.780000686645508,24.399999618530273
2020-08-13,25.81999969482422,28.81999969482422,24.399999618530273
2020-08-14,26.0,28.739999771118164,23.920000076293945
2020-08-17,26.020000457763672,28.1200008392334,23.68000030517578
2020-08-18,25.8799991607666,28.399999618530273,24.0
2020-08-19,25.440000534057617,27.979999542236328,24.700000762939453
2020-08-20,25.780000686645508,28.200000762939453,24.68000030517578
2020-08-21,26.18000030517578,28.3799991607666,24.479999542236328
2020-08-24,26.15999984741211,28.780000686645508,24.959999084472656
2020-08-25,26.1200008392334,28.6200008392334,25.040000915527344
2020-08-26,25.959999084472656,28.639999389648438,25.020000457763672
2020-08-27,26.1200008392334,28.65999984741211,24.68000030517578
2020-08-28,25.84000015258789,29.18000030517578,24.459999084472656
2020-08-31,25.8799991607666,29.3799991607666,24.81999969482422
2020-09-01,25.81999969482422,29.3799991607666,24.920000076293945
2020-09-02,25.719999313354492,29.420000076293945,24.479999542236328
2020-09-03,25.520000457763672,29.399999618530273,24.34000015258789
2020-09-04,25.440000534057617,29.780000686645508,23.6200008392334
2020-09-07,25.3799991607666,29.579999923706055,23.799999237060547
2020-09-08,25.239999771118164,29.260000228881836,23.059999465942383
2020-09-09,25.139999389648438,29.239999771118164,22.920000076293945
2020-09-10,25.260000228881836,29.139999389648438,22.8799991607666
2020-09-11,25.399999618530273,29.1200008392334,22.8799991607666
2020-09-14,25.520000457763672,29.100000381469727,22.5
2020-09-15,25.479999542236328,29.079999923706055,22.639999389648438
2020-09-16,25.1200008392334,29.200000762939453,22.059999465942383
2020-09-17,25.239999771118164,29.0,21.219999313354492
2020-09-18,24.719999313354492,28.799999237060547,20.8799991607666
2020-09-21,24.5,28.8799991607666,20.780000686645508
2020-09-22,24.520000457763672,29.15999984741211,21.100000381469727
2020-09-23,24.1200008392334,28.860000610351562,20.799999237060547
2020-09-24,24.059999465942383,28.65999984741211,19.799999237060547
2020-09-25,24.280000686645508,29.219999313354492,18.649999618530273
2020-09-28,24.079999923706055,29.280000686645508,20.239999771118164
2020-09-29,24.280000686645508,29.6200008392334,21.68000030517578
2020-09-30,24.520000457763672,29.639999389648438,21.65999984741211
2020-10-05,24.780000686645508,29.420000076293945,21.399999618530273
2020-10-06,25.059999465942383,29.239999771118164,22.079999923706055
2020-10-07,24.940000534057617,28.739999771118164,22.31999969482422
2020-10-08,24.979999542236328,28.639999389648438,22.139999389648438
2020-10-09,25.479999542236328,28.559999465942383,21.579999923706055
2020-10-12,25.420000076293945,28.540000915527344,21.8799991607666
2020-10-14,24.899999618530273,27.739999771118164,22.1200008392334
2020-10-15,25.200000762939453,27.940000534057617,22.399999618530273
2020-10-16,25.31999969482422,28.100000381469727,22.280000686645508
2020-10-19,25.34000015258789,28.479999542236328,22.260000228881836
2020-10-20,25.540000915527344,28.299999237060547,22.700000762939453
2020-10-21,25.559999465942383,28.5,22.260000228881836
2020-10-22,25.700000762939453,28.600000381469727,22.020000457763672
2020-10-23,25.520000457763672,28.0,22.100000381469727
2020-10-27,25.459999084472656,27.760000228881836,21.420000076293945
2020-10-28,25.3799991607666,27.760000228881836,21.520000457763672
2020-10-29,24.239999771118164,28.239999771118164,21.579999923706055
2020-10-30,24.600000381469727,27.860000610351562,21.719999313354492
2020-11-02,25.1200008392334,26.700000762939453,21.219999313354492
2020-11-03,25.0,25.65999984741211,21.1200008392334
2020-11-04,25.700000762939453,26.040000915527344,20.8799991607666
2020-11-05,25.8799991607666,26.84000015258789,20.84000015258789
2020-11-06,26.15999984741211,26.520000457763672,20.15999984741211
2020-11-09,26.399999618530273,26.719999313354492,20.139999389648438
2020-11-10,26.399999618530273,26.68000030517578,20.139999389648438
2020-11-11,26.34000015258789,26.940000534057617,20.3799991607666
2020-11-12,26.299999237060547,26.719999313354492,21.219999313354492
2020-11-13,26.540000915527344,26.700000762939453,21.219999313354492
2020-11-16,26.579999923706055,26.760000228881836,20.979999542236328
2020-11-17,26.68000030517578,27.079999923706055,20.8799991607666
2020-11-18,26.520000457763672,27.139999389648438,20.139999389648438
2020-11-19,26.579999923706055,26.979999542236328,19.719999313354492
2020-11-20,26.639999389648438,26.899999618530273,19.959999084472656
2020-11-23,26.739999771118164,26.719999313354492,19.469999313354492
2020-11-24,26.780000686645508,26.260000228881836,20.0
2020-11-25,26.940000534057617,26.3799991607666,20.059999465942383
2020-11-26,27.079999923706055,25.84000015258789,20.719999313354492
2020-11-27,26.559999465942383,25.3799991607666,20.739999771118164
2020-11-30,26.719999313354492,25.68000030517578,20.280000686645508
2020-12-01,26.68000030517578,26.239999771118164,20.860000610351562
2020-12-02,26.899999618530273,26.260000228881836,20.6200008392334
2020-12-03,26.979999542236328,25.979999542236328,20.31999969482422
2020-12-04,26.6200008392334,25.959999084472656,20.3799991607666
2020-12-07,26.459999084472656,26.100000381469727,20.299999237060547
2020-12-08,26.68000030517578,26.420000076293945,20.920000076293945
2020-12-09,26.600000381469727,26.600000381469727,21.31999969482422
2020-12-10,26.700000762939453,26.700000762939453,21.6200008392334
2020-12-11,26.579999923706055,26.540000915527344,21.520000457763672
2020-12-14,26.399999618530273,26.760000228881836,21.34000015258789
2020-12-15,26.68000030517578,26.979999542236328,21.899999618530273
2020-12-16,26.860000610351562,26.899999618530273,21.799999237060547
2020-12-17,26.600000381469727,26.34000015258789,22.260000228881836
2020-12-18,26.459999084472656,26.84000015258789,22.15999984741211
2020-12-21,26.299999237060547,26.459999084472656,22.1200008392334
2020-12-22,26.520000457763672,26.15999984741211,21.34000015258789
2020-12-23,26.600000381469727,25.780000686645508,21.360000610351562
2020-12-24,26.479999542236328,25.360000610351562,21.639999389648438
2020-12-28,26.739999771118164,25.579999923706055,21.15999984741211
2020-12-29,27.34000015258789,24.760000228881836,21.459999084472656
2020-12-30,27.440000534057617,24.860000610351562,21.520000457763672
2020-12-31,27.639999389648438,25.18000030517578,21.8799991607666
2021-01-04,27.739999771118164,24.860000610351562,21.34000015258789
2021-01-05,27.84000015258789,24.81999969482422,21.6200008392334
2021-01-06,27.700000762939453,25.1200008392334,22.040000915527344
2021-01-07,28.020000457763672,25.31999969482422,22.579999923706055
2021-01-08,28.1200008392334,25.219999313354492,22.719999313354492
2021-01-11,28.399999618530273,24.719999313354492,22.3799991607666
2021-01-12,28.399999618530273,24.760000228881836,22.280000686645508
2021-01-13,28.639999389648438,24.6200008392334,22.280000686645508
2021-01-14,28.780000686645508,25.360000610351562,22.31999969482422
2021-01-15,29.0,25.479999542236328,22.020000457763672
2021-01-18,29.799999237060547,25.940000534057617,22.18000030517578
2021-01-19,30.079999923706055,25.600000381469727,22.219999313354492
2021-01-20,30.059999465942383,25.979999542236328,21.639999389648438
2021-01-21,29.6200008392334,26.100000381469727,21.360000610351562
2021-01-22,30.280000686645508,26.440000534057617,21.34000015258789
2021-01-25,29.559999465942383,26.81999969482422,21.239999771118164
2021-01-26,29.459999084472656,26.6200008392334,20.84000015258789
2021-01-27,28.700000762939453,26.760000228881836,21.360000610351562
2021-01-28,28.459999084472656,26.780000686645508,21.219999313354492
2021-01-29,29.059999465942383,26.68000030517578,21.440000534057617
2021-02-01,29.420000076293945,26.280000686645508,21.079999923706055
2021-02-02,29.459999084472656,26.18000030517578,21.100000381469727
2021-02-03,29.239999771118164,25.520000457763672,21.1200008392334
2021-02-04,29.479999542236328,25.299999237060547,21.459999084472656
2021-02-05,29.5,25.299999237060547,21.200000762939453
2021-02-08,29.579999923706055,25.15999984741211,21.1200008392334
2021-02-09,30.260000228881836,25.3799991607666,20.68000030517578
2021-02-10,30.31999969482422,25.079999923706055,20.68000030517578
2021-02-11,30.899999618530273,24.959999084472656,20.200000762939453
2021-02-16,31.239999771118164,24.959999084472656,20.280000686645508
2021-02-17,30.780000686645508,25.15999984741211,20.68000030517578
2021-02-18,30.799999237060547,25.440000534057617,20.700000762939453
2021-02-19,30.520000457763672,25.5,20.559999465942383
2021-02-22,30.799999237060547,25.559999465942383,20.5
2021-02-23,29.8799991607666,25.799999237060547,20.139999389648438
2021-02-24,30.31999969482422,25.780000686645508,20.579999923706055
2021-02-25,29.219999313354492,25.399999618530273,20.719999313354492
2021-02-26,29.579999923706055,25.18000030517578,20.579999923706055
2021-03-01,29.239999771118164,25.100000381469727,20.34000015258789
2021-03-02,30.0,24.81999969482422,20.420000076293945
2021-03-03,29.420000076293945,24.860000610351562,20.280000686645508
2021-03-04,29.239999771118164,24.920000076293945,20.31999969482422
2021-03-05,28.739999771118164,24.260000228881836,20.280000686645508
2021-03-08,28.959999084472656,24.139999389648438,20.040000915527344
2021-03-09,29.139999389648438,23.6200008392334,19.799999237060547
2021-03-10,29.579999923706055,23.84000015258789,20.5
2021-03-11,29.0,23.959999084472656,20.700000762939453
2021-03-12,29.1200008392334,23.920000076293945,20.520000457763672
2021-03-15,29.260000228881836,23.5,20.5
2021-03-16,29.299999237060547,24.139999389648438,20.5
2021-03-17,29.65999984741211,24.15999984741211,20.200000762939453
2021-03-18,29.18000030517578,24.3799991607666,20.040000915527344
2021-03-19,29.100000381469727,24.1200008392334,19.799999237060547
2021-03-22,28.799999237060547,24.139999389648438,19.809999465942383
2021-03-23,28.1200008392334,23.760000228881836,19.670000076293945
2021-03-24,28.15999984741211,23.579999923706055,19.479999542236328
2021-03-25,28.559999465942383,23.65999984741211,20.0
2021-03-26,28.6200008392334,23.34000015258789,19.969999313354492
2021-03-29,28.81999969482422,22.899999618530273,19.5
2021-03-30,28.65999984741211,23.100000381469727,19.559999465942383
2021-03-31,29.15999984741211,23.200000762939453,19.399999618530273
2021-04-01,28.899999618530273,23.34000015258789,19.190000534057617
2021-04-07,29.280000686645508,23.399999618530273,19.440000534057617
2021-04-08,29.0,23.420000076293945,19.110000610351562
2021-04-09,28.639999389648438,23.200000762939453,18.809999465942383
2021-04-12,28.920000076293945,23.280000686645508,18.579999923706055
2021-04-13,29.200000762939453,23.559999465942383,18.5
2021-04-14,29.020000457763672,23.399999618530273,18.520000457763672
2021-04-15,29.239999771118164,23.440000534057617,17.899999618530273
2021-04-16,29.3799991607666,23.040000915527344,17.799999237060547
2021-04-19,29.360000610351562,23.219999313354492,17.889999389648438
2021-04-20,28.899999618530273,23.639999389648438,17.709999084472656
2021-04-21,29.0,23.84000015258789,18.729999542236328
2021-04-22,29.360000610351562,23.860000610351562,18.65999984741211
2021-04-23,29.219999313354492,24.5,18.3799991607666
2021-04-26,29.15999984741211,24.559999465942383,17.850000381469727
2021-04-27,29.34000015258789,24.479999542236328,17.489999771118164
2021-04-28,29.459999084472656,24.34000015258789,17.350000381469727
2021-04-29,28.799999237060547,24.260000228881836,17.059999465942383
2021-04-30,28.479999542236328,24.219999313354492,17.229999542236328
2021-05-03,28.780000686645508,25.079999923706055,17.239999771118164
2021-05-04,28.639999389648438,25.059999465942383,17.559999465942383
2021-05-05,28.780000686645508,24.799999237060547,17.170000076293945
2021-05-06,28.81999969482422,24.399999618530273,16.920000076293945
2021-05-07,28.739999771118164,24.399999618530273,16.8700008392334
2021-05-10,28.1200008392334,23.920000076293945,15.819999694824219
2021-05-11,28.399999618530273,23.68000030517578,15.819999694824219
2021-05-12,27.979999542236328,24.0,15.970000267028809
2021-05-13,28.200000762939453,24.700000762939453,16.06999969482422
2021-05-14,28.3799991607666,24.68000030517578,14.9399995803833
2021-05-17,28.780000686645508,24.479999542236328,14.819999694824219
2021-05-18,28.6200008392334,24.959999084472656,15.550000190734863
2021-05-20,28.639999389648438,25.040000915527344,15.90999984741211
2021-05-21,28.65999984741211,25.020000457763672,15.420000076293945
2021-05-24,29.18000030517578,24.68000030517578,16.229999542236328
2021-05-25,29.3799991607666,24.459999084472656,16.68000030517578
2021-05-26,29.3799991607666,24.81999969482422,16.670000076293945
2021-05-27,29.420000076293945,24.920000076293945,16.459999084472656
2021-05-28,29.399999618530273,24.479999542236328,16.200000762939453
2021-05-31,29.780000686645508,24.34000015258789,17.420000076293945
2021-06-01,29.579999923706055,23.6200008392334,17.700000762939453
2021-06-02,29.260000228881836,23.799999237060547,18.450000762939453
2021-06-03,29.239999771118164,23.059999465942383,18.360000610351562
2021-06-04,29.139999389648438,22.920000076293945,18.149999618530273
2021-06-07,29.1200008392334,22.8799991607666,18.079999923706055
2021-06-08,29.100000381469727,22.8799991607666,17.770000457763672
2021-06-09,29.079999923706055,22.5,17.520000457763672
2021-06-10,29.200000762939453,22.639999389648438,17.6200008392334
2021-06-11,29.0,22.059999465942383,17.780000686645508
2021-06-15,28.799999237060547,21.219999313354492,17.68000030517578
2021-06-16,28.8799991607666,20.8799991607666,17.420000076293945
2021-06-17,29.15999984741211,20.780000686645508,18.31999969482422
2021-06-18,28.860000610351562,21.100000381469727,18.700000762939453
2021-06-21,28.65999984741211,20.799999237060547,18.81999969482422
2021-06-22,29.219999313354492,19.799999237060547,
2021-06-23,29.280000686645508,18.649999618530273,
2021-06-24,29.6200008392334,20.239999771118164,
2021-06-25,29.639999389648438,21.68000030517578,
2021-06-28,29.420000076293945,21.65999984741211,
2021-06-29,29.239999771118164,21.399999618530273,
2021-06-30,28.739999771118164,22.079999923706055,
2021-07-02,28.639999389648438,22.31999969482422,
2021-07-05,28.559999465942383,22.139999389648438,
2021-07-06,28.540000915527344,21.579999923706055,
2021-07-07,27.739999771118164,21.8799991607666,
2021-07-08,27.940000534057617,22.1200008392334,
2021-07-09,28.100000381469727,22.399999618530273,
2021-07-12,28.479999542236328,22.280000686645508,
2021-07-13,28.299999237060547,22.260000228881836,
2021-07-14,28.5,22.700000762939453,
2021-07-15,28.600000381469727,22.260000228881836,
2021-07-16,28.0,22.020000457763672,
2021-07-19,27.760000228881836,22.100000381469727,
2021-07-20,27.760000228881836,21.420000076293945,
2021-07-21,28.239999771118164,21.520000457763672,
2021-07-22,27.860000610351562,21.579999923706055,
2021-07-23,26.700000762939453,21.719999313354492,
2021-07-26,25.65999984741211,21.219999313354492,
2021-07-27,26.040000915527344,21.1200008392334,
2021-07-28,26.84000015258789,20.8799991607666,
2021-07-29,26.520000457763672,20.84000015258789,
2021-07-30,26.719999313354492,20.15999984741211,
2021-08-02,26.68000030517578,20.139999389648438,
2021-08-03,26.940000534057617,20.139999389648438,
2021-08-04,26.719999313354492,20.3799991607666,
2021-08-05,26.700000762939453,21.219999313354492,
2021-08-06,26.760000228881836,21.219999313354492,
2021-08-09,27.079999923706055,20.979999542236328,
2021-08-10,27.139999389648438,20.8799991607666,
2021-08-11,26.979999542236328,20.139999389648438,
2021-08-12,26.899999618530273,19.719999313354492,
2021-08-13,26.719999313354492,19.959999084472656,
2021-08-16,26.260000228881836,19.469999313354492,
2021-08-17,26.3799991607666,20.0,
2021-08-18,25.84000015258789,20.059999465942383,
2021-08-19,25.3799991607666,20.719999313354492,
2021-08-20,25.68000030517578,20.739999771118164,
2021-08-23,26.239999771118164,20.280000686645508,
2021-08-24,26.260000228881836,20.860000610351562,
2021-08-25,25.979999542236328,20.6200008392334,
2021-08-26,25.959999084472656,20.31999969482422,
2021-08-27,26.100000381469727,20.3799991607666,
2021-08-30,26.420000076293945,20.299999237060547,
2021-08-31,26.600000381469727,20.920000076293945,
2021-09-01,26.700000762939453,21.31999969482422,
2021-09-02,26.540000915527344,21.6200008392334,
2021-09-03,26.760000228881836,21.520000457763672,
2021-09-06,26.979999542236328,21.34000015258789,
2021-09-07,26.899999618530273,21.899999618530273,
2021-09-08,26.34000015258789,21.799999237060547,
2021-09-09,26.84000015258789,22.260000228881836,
2021-09-10,26.459999084472656,22.15999984741211,
2021-09-13,26.15999984741211,22.1200008392334,
2021-09-14,25.780000686645508,21.34000015258789,
2021-09-15,25.360000610351562,21.360000610351562,
2021-09-16,25.579999923706055,21.639999389648438,
2021-09-17,24.760000228881836,21.15999984741211,
2021-09-20,24.860000610351562,21.459999084472656,
2021-09-21,25.18000030517578,21.520000457763672,
2021-09-23,24.860000610351562,21.8799991607666,
2021-09-24,24.81999969482422,21.34000015258789,
2021-09-27,25.1200008392334,21.6200008392334,
2021-09-28,25.31999969482422,22.040000915527344,
2021-09-29,25.219999313354492,22.579999923706055,
2021-09-30,24.719999313354492,22.719999313354492,
2021-10-04,24.760000228881836,22.3799991607666,
2021-10-05,24.6200008392334,22.280000686645508,
2021-10-06,25.360000610351562,22.280000686645508,
2021-10-07,25.479999542236328,22.31999969482422,
2021-10-08,25.940000534057617,22.020000457763672,
2021-10-11,25.600000381469727,22.18000030517578,
2021-10-12,25.979999542236328,22.219999313354492,
2021-10-15,26.100000381469727,21.639999389648438,
2021-10-18,26.440000534057617,21.360000610351562,
2021-10-19,26.81999969482422,21.34000015258789,
2021-10-20,26.6200008392334,21.239999771118164,
2021-10-21,26.760000228881836,20.84000015258789,
2021-10-22,26.780000686645508,21.360000610351562,
2021-10-25,26.68000030517578,21.219999313354492,
2021-10-26,26.280000686645508,21.440000534057617,
2021-10-27,26.18000030517578,21.079999923706055,
2021-10-28,25.520000457763672,21.100000381469727,
2021-10-29,25.299999237060547,21.1200008392334,
2021-11-01,25.299999237060547,21.459999084472656,
2021-11-02,25.15999984741211,21.200000762939453,
2021-11-03,25.3799991607666,21.1200008392334,
2021-11-04,25.079999923706055,20.68000030517578,
2021-11-05,24.959999084472656,20.68000030517578,
2021-11-08,24.959999084472656,20.200000762939453,
2021-11-09,25.15999984741211,20.280000686645508,
2021-11-10,25.440000534057617,20.68000030517578,
2021-11-11,25.5,20.700000762939453,
2021-11-12,25.559999465942383,20.559999465942383,
2021-11-15,25.799999237060547,20.5,
2021-11-16,25.780000686645508,20.139999389648438,
2021-11-17,25.399999618530273,20.579999923706055,
2021-11-18,25.18000030517578,20.719999313354492,
2021-11-19,25.100000381469727,20.579999923706055,
2021-11-22,24.81999969482422,20.34000015258789,
2021-11-23,24.860000610351562,20.420000076293945,
2021-11-24,24.920000076293945,20.280000686645508,
2021-11-25,24.260000228881836,20.31999969482422,
2021-11-26,24.139999389648438,20.280000686645508,
2021-11-29,23.6200008392334,20.040000915527344,
2021-11-30,23.84000015258789,19.799999237060547,
2021-12-01,23.959999084472656,20.5,
2021-12-02,23.920000076293945,20.700000762939453,
2021-12-03,23.5,20.520000457763672,
2021-12-06,24.139999389648438,20.5,
2021-12-07,24.15999984741211,20.5,
2021-12-08,24.3799991607666,20.200000762939453,
2021-12-09,24.1200008392334,20.040000915527344,
2021-12-10,24.139999389648438,19.799999237060547,
2021-12-13,23.760000228881836,19.809999465942383,
2021-12-14,23.579999923706055,19.670000076293945,
2021-12-15,23.65999984741211,19.479999542236328,
2021-12-16,23.34000015258789,20.0,
2021-12-17,22.899999618530273,19.969999313354492,
2021-12-20,23.100000381469727,19.5,
2021-12-21,23.200000762939453,19.559999465942383,
